CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,MeanBalance_Neighbors,Balance_to_Salary,IsHighCreditScore
561,France,1,37,5,0.0,2,1,0,83093.25,0,0.0,0.0,0
529,France,1,28,9,0.0,2,1,1,52545.24,0,0.0,0.0,0
670,France,1,36,7,0.0,2,0,0,59571.5,0,0.0,0.0,0
666,Germany,0,21,1,121827.43,2,1,1,99818.31,0,117597.18040000001,1.2204795845613439,0
628,Spain,1,42,7,0.0,2,0,1,172967.87,0,0.0,0.0,0
577,France,1,60,10,125389.7,2,1,1,178616.73,0,118955.4113,0.7020002997462793,0
652,Spain,0,38,1,103895.31,1,0,1,159649.44,0,111134.6467,0.6507674516900799,0
678,France,1,26,5,111128.04,1,1,0,60941.27,1,116015.47119999997,1.823496893043203,0
692,Spain,0,49,9,0.0,2,1,0,178342.63,0,1476.0203,0.0,0
675,Spain,1,32,10,0.0,2,1,0,191545.65,0,2288.5137,0.0,0
712,Spain,1,52,9,0.0,1,1,1,117977.45,1,20543.896899999996,0.0,1
639,Germany,0,37,5,151242.48,1,0,1,49637.65,0,134137.4119,3.046869324608949,0
618,France,1,48,7,0.0,1,1,0,13921.82,1,8190.6381,0.0,0
554,France,1,39,2,129709.62,1,1,0,173197.12,0,124983.90870000001,0.7489089373487425,0
533,France,1,47,9,83347.25,1,1,1,137696.25,0,97792.06120000001,0.6052934971468202,0
540,Spain,0,28,6,84121.04,1,0,1,80698.54,0,107691.46560000001,1.0423980111906461,0
704,Spain,1,33,3,0.0,2,1,0,73018.74,0,540.9818,0.0,1
678,France,1,43,5,102338.19,1,1,1,79649.62,0,113598.99820000002,1.284838586316089,0
712,France,0,29,3,87375.78,2,0,0,166194.53,0,99497.57369999998,0.5257408547630613,1
651,France,1,44,2,0.0,3,1,0,102530.35,1,4228.8432,0.0,0
789,Germany,1,51,3,104677.09,1,1,0,74265.38,0,114177.8024,1.4094815177473305,1
775,Germany,1,32,8,121669.23,1,0,1,125898.39,0,120255.48620000001,0.9664004726313606,1
564,Germany,1,40,7,108407.34,1,1,1,83681.2,0,115964.33559999999,1.2954647463857307,0
841,Germany,0,33,7,154969.79,2,1,1,99505.75,0,129486.7505,1.5573796752481617,1
850,Spain,1,39,0,141829.67,1,1,1,92748.16,0,124286.8658,1.5291747116631569,1
637,France,0,63,5,0.0,1,1,0,28092.77,1,15800.958700000001,0.0,0
500,France,1,45,2,109162.82,1,1,1,126145.08,0,114731.4664,0.8653683095027607,0
655,France,1,44,8,87471.63,1,0,1,188593.98,0,104829.78060000003,0.46380677788984626,0
666,France,0,33,2,147229.65,1,1,1,56410.17,0,133749.6372,2.6099378899604457,0
658,France,0,24,2,0.0,2,1,1,84694.49,0,0.0,0.0,0
749,Germany,1,66,6,182532.23,2,1,1,195429.92,0,138386.6926,0.9339987244597733,1
654,France,1,32,6,0.0,2,1,1,137898.57,0,0.0,0.0,0
623,France,0,39,1,160903.2,1,0,0,78774.36,0,139031.83279999997,2.0425574697468853,0
761,France,0,33,6,138053.79,2,1,0,148779.41,0,128916.0639,0.9279030081984584,1
627,France,1,44,6,153548.12,1,0,0,35300.08,1,137397.574,4.349672021365918,0
757,Germany,1,31,8,149085.9,2,1,1,197077.36,0,127474.45930000002,0.7564803157485175,1
695,Germany,0,53,8,95231.91,1,0,0,70140.8,1,113514.55400000002,1.3577055336475539,0
726,France,1,34,3,0.0,2,1,0,196288.46,0,521.9208,0.0,1
587,Spain,1,41,8,85109.21,1,1,0,1557.82,0,101439.47649999999,54.598484751286236,0
605,Germany,0,43,8,125338.8,2,1,0,23970.13,0,119316.27,5.228739738176715,0
850,Spain,1,62,5,0.0,2,1,1,180243.56,0,10161.986700000001,0.0,1
850,France,0,38,0,106831.69,1,0,1,148977.72,0,118967.45530000002,0.7170936224985689,1
751,France,1,29,3,159597.45,1,1,0,39934.41,0,137447.2384,3.9963894198156473,1
627,Germany,0,37,7,147361.57,1,1,1,133031.96,0,131765.467,1.1077072178203058,0
736,France,1,43,4,176134.54,1,1,1,52856.88,0,148843.30419999996,3.332228610001007,1
652,France,0,74,5,0.0,2,1,1,937.15,0,14263.721900000002,0.0,0
627,France,0,35,7,0.0,2,0,1,193022.44,0,515.825,0.0,0
636,France,1,34,1,84055.43,1,0,0,37490.84,0,104034.90529999997,2.241965985131698,0
775,France,1,60,7,0.0,2,1,1,111558.7,0,3395.2673,0.0,1
850,Spain,0,45,5,174088.3,4,1,0,5669.31,1,123163.5791,30.701725302496683,1
850,Spain,1,34,8,199229.14,1,0,0,68106.29,0,141604.39560000002,2.9252248914910584,1
516,France,1,37,8,0.0,1,1,0,101834.58,0,7775.653499999999,0.0,0
513,Spain,0,42,10,0.0,2,0,1,73151.25,0,4008.924299999999,0.0,0
673,Germany,0,69,3,78833.15,2,1,1,37196.15,0,63050.5958,2.1193330671839106,0
564,France,0,27,6,0.0,1,0,0,7819.76,0,15704.248300000001,0.0,0
636,France,0,35,2,0.0,2,1,1,23129.46,0,0.0,0.0,0
712,France,1,29,3,102540.61,1,1,1,189680.79,0,113739.81229999996,0.5405928001839291,1
568,France,1,51,4,0.0,3,1,1,66586.56,0,7149.183600000001,0.0,0
741,Spain,1,43,0,0.0,2,1,1,2920.63,1,7353.351699999999,0.0,1
754,Germany,0,39,8,129401.87,1,1,1,87684.93,0,123331.3491,1.475742687566865,1
709,France,0,32,7,0.0,2,1,1,199418.02,0,0.0,0.0,1
510,France,0,32,1,0.0,2,0,1,28515.17,0,0.0,0.0,0
716,Spain,1,33,2,0.0,2,1,1,92916.53,0,540.9818,0.0,1
607,Germany,1,36,10,106702.94,2,0,0,198313.69,0,114711.30399999999,0.5380485933745,0
656,Spain,1,26,4,139584.57,1,1,0,36308.93,0,129225.3821,3.8442533488772908,0
550,Germany,1,52,5,121016.23,1,1,1,41730.37,1,120254.77700000002,2.8998863444933627,0
486,France,1,26,2,0.0,2,1,1,31399.4,0,1966.0739999999998,0.0,0
598,Germany,1,59,8,118210.42,2,0,0,60192.14,1,119224.87389999999,1.96385202699178,0
675,Spain,1,35,8,0.0,2,1,0,29062.25,0,1369.9715999999999,0.0,0
755,France,0,29,4,148654.84,2,1,1,28805.09,0,133919.9471,5.160535150726808,1
656,Spain,1,32,5,136963.12,1,1,0,133814.28,0,122985.726,1.023523770977425,0
644,Germany,1,47,9,137774.11,2,1,0,151902.78,0,127392.8275,0.906982762377605,0
598,France,0,32,4,111156.52,1,1,1,167376.26,0,112883.65470000001,0.6641076571572506,0
850,Spain,0,31,3,121237.65,1,1,1,31022.56,0,118221.17050000002,3.907921914828601,1
679,France,1,36,1,97234.58,1,1,0,188997.08,0,110873.14590000002,0.5144739036502382,0
632,France,1,60,2,0.0,2,0,1,2085.32,0,5924.2888,0.0,0
550,Spain,1,45,0,0.0,2,0,1,70399.71,0,1870.7537,0.0,0
572,Germany,0,54,9,97382.53,1,1,1,195771.95,0,113881.47970000003,0.4974258701214851,0
626,Germany,0,47,2,103108.8,1,0,1,166475.44,1,114464.686,0.6193597124013465,0
625,Spain,0,57,7,0.0,1,0,0,84106.17,1,21107.3294,0.0,0
515,France,0,58,2,131852.81,1,1,0,81436.68,1,125355.0778,1.6190639271649194,0
612,Spain,1,35,1,0.0,1,1,1,83256.26,1,16526.7082,0.0,0
628,Spain,0,39,8,107553.33,1,1,0,117523.41,0,108538.63340000002,0.9151573702858836,0
529,Spain,0,43,5,0.0,2,0,0,79476.63,0,753.0285,0.0,0
668,Germany,0,46,7,161806.09,1,1,1,173052.19,0,136763.1107,0.935007843542208,0
526,France,1,30,9,0.0,2,0,0,100995.68,0,0.0,0.0,0
791,France,0,52,7,0.0,1,1,1,122782.5,0,13763.2694,0.0,1
573,France,1,27,2,128243.03,1,1,1,11631.34,0,118366.09820000001,11.02469752431583,0
565,France,0,38,5,126645.13,1,1,1,168303.55,0,121819.18200000002,0.752475972871797,0
604,France,0,47,8,62094.71,3,0,0,9308.1,1,52926.2789,6.670323661793299,0
656,France,1,37,7,112291.34,1,1,0,153157.97,0,114969.17549999998,0.7331685502977723,0
447,France,0,44,5,89188.83,1,1,1,75408.24,0,104773.68019999997,1.1827307900198967,0
682,France,1,55,9,0.0,1,1,0,153356.8,1,18175.4152,0.0,0
437,Spain,1,28,2,109161.25,1,1,0,152987.42,0,119356.337,0.7135262263640607,0
792,Spain,1,47,0,0.0,1,1,1,5557.88,1,32359.475100000003,0.0,1
627,Spain,0,25,4,0.0,1,1,1,194313.93,0,22711.9636,0.0,0
767,France,0,34,8,0.0,2,1,0,94767.77,0,0.0,0.0,1
686,France,1,26,7,0.0,2,1,0,1540.89,0,0.0,0.0,0
789,France,0,53,1,158271.74,1,1,1,5036.39,1,129531.1604,31.41939377336279,1
794,France,1,56,9,96951.21,1,1,1,71776.76,0,113567.73190000001,1.3507137865544985,1
587,Germany,1,35,5,121863.61,1,1,1,23481.69,1,121963.05320000002,5.189508101499445,0
589,Germany,0,19,9,83495.11,1,1,1,143022.31,1,108589.8307,0.5837867267929963,0
543,Germany,0,25,1,146566.01,1,0,1,161407.48,0,130345.62619999997,0.9080440507214986,0
589,Spain,0,45,1,0.0,1,0,0,125939.22,1,17223.1106,0.0,0
701,Germany,1,23,5,186101.18,2,1,1,76611.33,0,146860.6134,2.429128313941111,1
850,France,1,40,6,0.0,1,1,0,136985.08,1,18237.8795,0.0,1
726,Germany,0,51,8,107494.86,2,1,0,140937.91,1,117043.52199999997,0.762705345174019,1
767,Spain,1,47,2,0.0,1,1,0,48161.18,1,24725.4612,0.0,1
648,Spain,1,36,8,146943.38,2,1,1,130041.45,0,131462.9851,1.1299647153679433,0
651,Spain,0,36,8,0.0,2,1,0,91652.43,0,142.628,0.0,0
633,France,0,36,6,125130.28,1,0,0,125961.48,0,123253.1707,0.993393270758086,0
740,France,0,37,9,0.0,2,1,1,73225.31,0,0.0,0.0,1
592,France,0,34,9,0.0,2,1,1,20460.2,0,0.0,0.0,0
670,France,0,41,10,0.0,3,1,0,81602.02,0,5434.1756000000005,0.0,0
628,France,1,36,3,0.0,2,1,1,8742.91,0,0.0,0.0,0
745,France,1,47,5,0.0,2,0,0,145789.71,0,0.0,0.0,1
705,France,1,32,3,0.0,2,0,0,129576.99,0,0.0,0.0,1
559,France,0,42,7,0.0,2,1,1,190040.29,0,515.825,0.0,0
595,France,1,29,6,150685.79,1,1,0,87771.06,0,135707.1666,1.7167853870582508,0
492,France,1,35,4,141359.37,2,1,0,39519.53,0,127758.966,3.5768591666154275,0
498,France,0,29,9,0.0,1,1,0,190035.83,0,22640.819499999998,0.0,0
655,France,0,39,6,94631.26,2,1,1,148948.52,0,107466.32459999999,0.6353243702967287,0
636,France,0,39,3,118336.14,1,1,0,184691.77,0,118987.56090000001,0.6407188543438923,0
634,France,0,45,2,0.0,1,1,1,143458.31,0,4312.222,0.0,0
793,Spain,1,63,0,0.0,2,0,1,27166.75,0,15033.577000000001,0.0,1
526,Germany,1,50,5,124233.24,1,0,1,159456.87,1,121552.5861,0.7790975760556692,0
768,France,0,26,5,51116.26,1,1,1,70454.79,1,65474.3349,0.7255082939244597,1
540,Germany,1,64,1,91869.69,1,0,1,95421.0,0,113351.7328,0.9627726310494436,0
732,France,0,34,8,122338.43,2,1,0,187985.85,0,121657.29110000002,0.6507818499006712,1
617,France,0,30,8,0.0,1,1,1,92621.9,0,4088.0634000000005,0.0,0
637,Spain,0,54,5,0.0,1,0,1,150836.98,0,15800.064799999998,0.0,0
573,France,1,26,8,86270.93,2,1,1,90177.3,0,88418.81060000003,0.9566706180977019,0
531,France,1,44,3,0.0,2,1,1,34416.79,0,1193.3841,0.0,0
489,France,0,38,5,117289.92,1,0,0,85231.88,0,114291.47280000002,1.3761111908925288,0
601,France,1,35,2,0.0,2,1,1,118983.18,0,0.0,0.0,0
452,Germany,1,33,7,153663.27,1,1,0,111868.23,0,133460.8823,1.3735972796094154,0
728,Spain,0,29,1,0.0,1,1,1,83056.22,0,21400.564300000002,0.0,1
590,Germany,0,27,8,123599.49,2,1,0,1676.92,0,127454.30250000003,73.66232597501669,0
490,France,1,29,4,0.0,2,1,0,32089.57,0,586.6292,0.0,0
596,Spain,0,76,9,134208.25,1,1,1,13455.43,0,122857.97159999999,9.973540530437864,0
635,France,1,29,1,0.0,1,0,1,24865.54,0,21904.09,0.0,0
782,Germany,1,35,7,98556.89,2,1,0,117644.36,0,110564.42,0.83774566204736,1
790,Spain,0,37,3,0.0,3,0,0,98897.32,0,5000.424900000001,0.0,1
587,France,1,40,2,0.0,4,0,1,106174.7,1,44015.87529999999,0.0,0
794,Spain,0,46,8,134593.79,1,1,1,46386.37,0,122064.21670000002,2.901518020961309,1
515,France,1,41,8,0.0,2,1,1,185054.14,0,570.6843,0.0,0
746,Spain,1,24,10,68781.82,1,0,1,47997.39,0,89804.4975,1.4330026486305063,1
667,Germany,0,56,8,137464.04,1,1,0,130846.79,1,126514.21090000002,1.0505644764806499,0
709,France,1,32,4,147307.91,1,0,1,40861.55,0,134887.1788,3.604961266489732,1
536,France,0,35,8,0.0,1,1,0,171840.24,1,14753.481600000001,0.0,0
711,France,0,41,3,145754.91,1,1,1,101455.07,0,132463.93779999999,1.4366307506293117,1
753,France,1,46,8,0.0,3,1,0,90747.94,1,5751.1138,0.0,1
748,France,1,44,4,112610.77,1,0,1,2048.55,0,119121.1359,54.9441438364519,1
623,France,0,57,7,71481.79,2,1,1,84421.34,0,54482.35790000001,0.8467165207692655,0
465,France,1,33,5,0.0,2,0,1,78698.09,0,586.6292,0.0,0
640,Spain,0,34,3,77826.8,1,1,1,168544.85,0,96385.98629999999,0.4617544721510497,0
562,France,1,75,5,87140.85,1,1,1,39351.64,0,98893.744,2.2143584267789915,0
502,Germany,0,42,0,132002.7,1,0,1,28204.98,1,124447.4451,4.679954392650069,0
536,France,1,32,7,178011.5,2,1,0,22375.14,0,137396.6692,7.955415902832214,0
670,Germany,0,32,4,102954.68,2,0,1,134942.45,0,111928.71679999998,0.762946849217209,0
775,Germany,1,51,2,123783.25,1,1,1,134901.57,0,119454.4198,0.9175751803690618,1
759,Germany,1,30,4,101802.67,1,0,0,8693.8,0,112646.43360000002,11.708454478538897,1
604,France,1,33,3,148659.48,1,0,0,42437.75,0,132534.37470000001,3.502918441283026,0
766,Germany,0,62,7,142724.48,1,0,1,5893.23,1,124393.47360000001,24.21427056629959,1
554,Spain,0,41,4,112152.89,1,0,1,36242.19,0,117550.32949999999,3.094454158146675,0
487,France,0,53,10,89550.85,1,0,1,90076.85,0,97984.325,0.9941495051225134,0
725,France,1,35,7,75915.75,1,1,0,150507.43,0,96860.88750000001,0.504395335198168,1
732,Germany,0,42,2,118889.66,2,0,0,87422.15,0,117898.63180000002,1.3599333814899144,1
623,France,1,40,5,118788.57,1,1,0,192867.4,0,117255.9008,0.6159047827430518,0
781,France,0,42,3,156555.54,1,1,1,175674.01,0,133723.5104,0.8911656814478053,1
714,Germany,1,53,1,99141.86,1,1,1,72496.05,1,110668.25760000001,1.3675295753413415,1
577,Germany,0,31,4,61211.18,1,1,1,145250.43,0,95032.5008,0.42141533477501736,0
731,Spain,0,37,1,128932.4,1,1,1,180712.52,0,122015.68319999998,0.7134629440010908,1
650,Spain,0,23,5,0.0,1,1,1,180622.43,0,26193.944099999997,0.0,0
779,France,1,32,10,80728.15,1,1,0,86306.75,0,105593.6096,0.9353522713777151,1
706,Spain,0,46,2,127660.46,2,1,0,150156.82,1,121282.621,0.8501752356287539,1
733,Spain,1,44,3,106070.89,1,0,1,101617.43,0,109818.66540000001,1.0438154771727925,1
579,Germany,0,42,3,137560.38,2,1,1,85424.34,0,130108.58949999999,1.6102994732008091,0
476,Germany,0,34,8,111905.43,1,0,1,197221.81,1,118050.2245,0.5674061230544276,0
775,France,1,40,9,126212.64,1,1,0,70196.57,0,126147.3549,1.7979630918848044,1
538,Spain,1,68,9,0.0,2,1,0,110440.5,1,16519.879500000003,0.0,0
602,France,1,38,7,111835.94,2,1,0,124389.61,0,118564.34520000001,0.899070597049086,0
615,France,1,30,8,0.0,2,0,0,3183.15,0,0.0,0.0,0
700,Germany,0,28,3,99705.69,2,0,0,146723.72,0,111533.91269999997,0.6795425474316802,0
615,France,1,32,1,0.0,2,0,0,2139.25,0,0.0,0.0,0
544,Germany,1,44,2,108895.93,1,0,0,69228.2,1,118889.22970000003,1.5729768652533902,0
573,Spain,1,56,3,154669.77,1,0,1,115462.27,1,134223.8014,1.3395581988973635,0
555,Spain,1,50,7,128061.0,2,1,1,62375.1,0,121711.27500000002,2.053045958307749,0
692,France,0,31,2,0.0,2,1,0,91829.17,1,0.0,0.0,0
476,France,0,40,4,0.0,2,0,0,182547.04,0,923.8426999999999,0.0,0
770,Spain,1,46,9,190678.02,1,1,1,14725.36,0,136057.23630000002,12.94807542393368,1
641,France,0,40,7,0.0,1,1,0,126996.67,0,4662.772400000001,0.0,0
705,France,0,35,5,0.0,1,1,0,133991.11,1,3410.0242000000003,0.0,1
784,France,1,38,5,136712.91,1,0,1,169920.92,0,131837.917,0.8045631193432842,1
727,Spain,0,52,1,154733.97,1,1,0,80259.67,1,131198.41150000002,1.9278928272091425,1
576,France,0,41,4,112609.91,1,0,0,191035.18,1,117783.8696,0.589469020999059,0
646,Spain,1,69,10,115462.44,1,1,0,40421.87,0,118257.12379999999,2.856364231436313,0
638,France,1,34,5,133501.36,1,0,1,155643.04,0,123844.54109999999,0.857735124325994,0
632,Germany,1,30,1,58668.02,1,1,1,78670.52,0,90542.38499999998,0.7457339072640263,0
850,Spain,1,44,7,89118.26,1,1,0,104240.77,1,107060.67599999999,0.8549189063079031,1
492,France,0,28,9,0.0,2,1,0,95957.09,0,0.0,0.0,0
673,Germany,0,77,10,76510.52,2,0,1,59595.66,0,73190.722,1.2838055018519494,0
609,Spain,1,34,7,140694.78,2,1,0,46266.63,0,128578.11990000002,3.040890142849331,0
701,Germany,1,36,7,95448.32,2,1,0,189085.07,0,111554.16809999998,0.5047876874272124,1
651,France,1,34,4,91562.99,1,1,1,123954.15,0,106712.86789999997,0.7386783848835649,0
508,France,1,31,8,72541.48,1,1,0,129803.08,0,95933.03659999998,0.5588536200094789,0
616,Spain,0,43,3,120867.18,1,1,0,18761.92,1,121031.6095,6.441810762930291,0
489,France,1,34,5,0.0,1,0,0,43540.59,0,10446.5806,0.0,0
567,Spain,0,45,1,157320.51,1,1,0,62193.92,0,136159.5996,2.529475236884299,0
714,Spain,1,27,3,0.0,3,1,1,129130.09,0,495.0879,0.0,1
678,Germany,0,30,1,139676.95,2,0,1,16146.0,0,125884.53700000001,8.650334427447824,0
581,France,0,55,6,0.0,1,1,1,22442.13,0,14624.515300000001,0.0,0
748,Spain,1,60,3,0.0,2,1,1,78194.37,0,7400.496999999999,0.0,1
781,France,0,19,3,0.0,2,1,1,124297.32,0,1616.9956,0.0,1
691,Spain,1,21,3,103000.94,1,1,1,104648.58,0,112419.37680000001,0.9842460906197616,0
507,Germany,1,31,2,134237.07,1,1,1,166423.66,1,128844.0412,0.8065936262090005,0
724,Germany,1,34,6,118235.7,2,0,0,157137.23,0,116939.03990000002,0.752431155677393,1
705,Spain,0,57,3,0.0,2,1,1,34134.14,0,6622.3336,0.0,1
708,Spain,0,64,5,0.0,3,0,1,112520.07,1,14971.8116,0.0,1
580,Germany,1,38,9,115442.19,2,1,0,128481.5,1,121094.62959999999,0.8985051660732006,0
850,France,1,38,5,0.0,2,1,0,16491.64,0,1729.5160999999998,0.0,1
714,Spain,1,25,2,0.0,1,1,1,132979.43,0,20581.9008,0.0,1
559,France,0,43,1,0.0,2,1,1,196645.87,0,992.3173999999999,0.0,0
577,Spain,0,44,8,115557.0,1,0,1,127506.76,0,115968.647,0.9062742534258308,0
647,Germany,0,35,3,166518.63,2,1,0,147930.46,0,142082.84919999997,1.1256471747118566,0
554,Spain,1,30,6,135370.12,1,1,1,179689.05,1,125124.07059999999,0.7533534550187949,0
549,Germany,1,54,5,92877.33,1,1,0,2619.64,1,114938.07479999999,35.44070532389035,0
528,France,0,26,10,102073.67,2,0,0,166799.93,0,106270.87370000001,0.6119490460874529,0
720,Germany,1,46,3,97042.6,1,1,1,133516.51,1,112837.03879999997,0.7268155315359012,1
743,Spain,1,41,7,0.0,1,1,0,163736.09,1,23522.5391,0.0,1
615,Germany,1,24,8,108528.07,2,0,0,179488.41,1,114578.64150000003,0.6046488759420403,0
635,Germany,0,44,2,79064.85,2,0,1,113291.75,0,106008.55709999999,0.6978809323632802,0
686,Spain,1,45,3,74274.87,3,1,0,64907.48,1,83438.5609,1.1443014841820358,0
840,Spain,0,36,6,0.0,2,1,0,141364.27,0,826.1356,0.0,1
695,France,1,43,1,100421.1,1,1,1,101141.28,0,113154.97119999999,0.9928696485782208,0
564,France,1,26,7,84006.88,2,0,0,183490.99,0,72123.45780000002,0.4578231453045989,0
805,France,0,31,4,0.0,2,1,0,4798.12,0,1676.7322,0.0,1
558,Spain,1,45,4,0.0,1,1,0,131807.14,0,13903.2805,0.0,0
657,France,0,39,4,80293.81,1,1,0,97192.76,0,103378.75929999998,0.8261210390461281,0
641,France,0,42,7,125437.14,2,0,0,164128.58,0,119646.291,0.7642567537186168,0
755,France,1,36,8,0.0,2,1,0,176809.87,0,395.3939,0.0,1
483,France,1,48,1,0.0,2,1,1,110059.38,0,3141.9376,0.0,0
545,Germany,0,44,2,127536.44,1,1,0,108398.63,0,122117.4915,1.1765394402176466,0
678,France,1,66,8,0.0,2,1,1,47117.03,0,6104.203300000001,0.0,0
781,Germany,0,48,9,82794.18,1,1,0,124720.68,1,108426.1326,0.6638315006661232,1
571,Spain,0,22,3,108117.1,1,0,1,53328.7,0,118748.4735,2.027333737110841,0
634,Spain,0,35,10,0.0,1,1,0,82634.41,0,19161.9618,0.0,0
523,Germany,1,27,8,61688.61,2,1,0,147059.16,0,72664.2822,0.41947873577724926,0
501,France,0,40,2,0.0,2,0,0,141946.92,0,923.8426999999999,0.0,0
662,France,1,74,6,0.0,2,1,0,123583.85,0,6050.653399999999,0.0,0
573,Spain,1,50,0,159304.07,1,0,1,155915.24,1,132522.3744,1.0217285255211388,0
648,Germany,1,33,5,138664.24,1,1,0,29076.27,0,128164.73200000002,4.768819081021017,0
662,France,0,22,2,126362.57,2,1,1,97382.8,0,118696.95210000001,1.2975727995826822,0
725,France,1,39,4,160652.45,2,1,0,57643.55,0,140153.7439,2.7869495034656357,1
563,France,0,35,2,183572.84,1,1,1,66006.75,1,142191.67560000002,2.781080100442751,0
628,France,1,31,0,88421.81,1,0,0,72350.47,0,107814.81399999998,1.2221149065803363,0
546,Spain,0,45,2,0.0,1,0,0,197789.83,1,23114.028200000004,0.0,0
688,Germany,1,41,2,112871.19,2,0,1,65520.74,0,117375.842,1.7226525119754146,0
850,Germany,1,41,8,60880.68,1,1,0,31825.84,0,88333.5407,1.9128722801258309,1
614,France,0,34,5,0.0,2,1,0,185561.89,0,0.0,0.0,0
719,France,0,37,9,101455.7,1,1,0,25803.59,1,114535.28390000001,3.9316919974314644,1
757,France,0,71,0,88084.13,2,1,1,154337.47,0,83690.27859999999,0.5707205079848207,1
669,France,1,29,7,0.0,2,1,1,138145.62,0,0.0,0.0,0
438,Germany,1,59,7,127197.14,1,1,0,51565.98,1,118920.0591,2.4666393106596507,0
492,France,1,39,7,0.0,2,0,1,71323.23,0,0.0,0.0,0
622,France,0,39,9,83456.79,2,0,0,38882.34,0,89424.44210000001,2.1463379946270047,0
645,France,1,42,4,98298.18,1,1,1,676.06,0,109204.3748,145.18385372049744,0
728,France,1,37,0,0.0,2,1,1,72203.8,0,1095.058,0.0,1
651,France,1,35,2,86911.8,1,1,0,174094.24,0,104592.55950000002,0.4992198523061286,0
783,Germany,0,42,2,139707.28,1,1,0,2150.22,0,126311.69170000002,64.94327869766923,1
732,Spain,0,67,1,0.0,2,1,1,177783.04,0,15850.872299999999,0.0,1
553,Spain,0,39,1,142876.98,2,1,0,44363.42,0,127471.42819999998,3.2205307766899693,0
660,France,1,30,7,146301.31,1,0,0,96847.91,0,133955.32929999998,1.510613903656737,0
670,France,0,40,3,47364.45,1,1,1,148579.43,1,50356.34069999999,0.3187798689235184,0
718,France,1,38,7,0.0,2,1,0,38308.34,0,0.0,0.0,1
787,France,1,51,0,58137.08,1,0,1,142538.31,0,77903.254,0.407866994725876,1
775,Germany,0,38,6,179886.41,2,0,0,153122.58,0,138224.5762,1.174779286116482,1
479,Germany,1,24,6,107637.97,2,0,1,169505.83,0,114132.73849999999,0.6350066838014728,0
660,France,0,20,6,167685.56,1,1,0,57929.9,0,140742.9394,2.8945788862247954,0
721,Germany,1,68,4,136525.99,1,0,0,175399.14,0,124042.6975,0.7783687629895847,1
659,Germany,1,39,8,52106.33,2,1,1,107964.36,0,61723.25540000001,0.4826208146761147,0
743,France,0,39,8,0.0,1,1,0,94263.44,0,5911.473600000001,0.0,1
670,France,0,45,9,104930.38,1,1,0,155921.81,1,112142.83870000001,0.6729636286057185,0
766,Germany,0,34,6,106434.94,1,0,1,137995.66,1,110232.11099999999,0.7712863485246672,1
845,Spain,0,38,2,112803.92,1,1,0,179631.85,0,118209.43220000002,0.6279693274364906,1
710,Germany,0,46,10,120530.34,1,1,0,166586.99,1,122323.50289999999,0.7235235865442641,1
602,Germany,0,43,2,113641.49,4,1,0,115116.35,1,110934.00499999998,0.9871795172491376,0
604,Spain,1,43,2,145081.72,1,1,1,23881.62,0,130040.03499999997,6.07478241499467,0
564,Spain,0,35,9,0.0,2,1,1,105837.38,0,2018.7023,0.0,0
637,Germany,0,27,7,135842.89,1,1,1,101418.05,0,127360.49680000002,1.3394218344581221,0
527,France,0,31,1,112203.25,1,1,0,182266.01,0,119585.95399999998,0.6155982368943232,0
687,France,1,34,7,129895.19,1,0,1,28698.17,0,127551.2101,4.526095702419269,0
756,Germany,1,41,6,149049.92,1,0,1,50422.36,1,131733.1598,2.955969614083631,1
503,Germany,1,42,9,153279.39,1,1,1,151336.96,0,131079.8197,1.0128284403992232,0
657,Spain,1,42,5,41473.33,1,1,0,112979.6,1,51387.66830000001,0.3670836409082621,0
666,France,0,40,2,0.0,2,0,0,36371.27,0,0.0,0.0,0
615,Germany,1,39,5,113193.51,2,1,1,52166.25,0,116435.73200000002,2.1698193790165283,0
712,Germany,1,27,8,113174.21,2,1,0,147261.58,0,115656.9384,0.7685198099883895,1
764,France,0,24,0,0.0,2,1,0,88724.49,0,1519.3798000000002,0.0,1
471,France,1,42,3,164951.56,1,1,0,190531.77,0,133832.3555,0.8657385288630403,0
608,Spain,1,27,4,153325.1,1,1,1,199953.33,0,129564.8385,0.7668005989167627,0
682,Spain,0,47,10,134032.01,1,1,0,144290.97,0,122974.0943,0.92889444921987,0
587,Germany,0,32,3,125445.04,2,1,1,130514.78,0,121074.37849999998,0.9611484527005086,0
714,Germany,0,35,6,126077.43,2,1,1,53954.24,0,122213.03439999999,2.3367040902792757,1
630,Spain,0,31,1,0.0,2,1,1,169802.73,0,1218.9704000000002,0.0,0
648,Germany,0,28,8,90371.09,1,1,1,146851.73,0,104415.49930000001,0.6153858358642702,0
785,France,0,40,3,0.0,2,1,1,96832.82,0,0.0,0.0,1
601,Germany,0,47,1,142802.02,1,1,1,57553.02,0,129552.49749999998,2.4811823744023442,0
